AutoID,Year,Date,ColonyName,Subcolony,DottingAreaNumber,CameraNumber,CardNumber,PhotoNumber,PQ,SpeciesCode,WBN,ChickNest,ChickNestw/outAdult,Brood,AbandNest,EmptyNest,PBN,Territory,Site,OtherBirds,Dotter,DateDotted,BestForBPE?,Notes,AdditionalNotes
4147,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"9","1","1","3877","G","TRHE",0,0,0,0,0,0,0,0,8,3,"EAM","03/29/22 00:00:00","Y",,
4148,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"9","1","1","3877","G","BCNH",0,0,0,0,0,0,0,0,7,6,"EAM","03/29/22 00:00:00","Y",,
4149,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"9","1","1","3877","G","WHIB",0,0,0,0,0,0,0,0,3,6,"EAM","03/29/22 00:00:00","Y",,
4150,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"9","1","1","3877","G","ROSP",0,1,0,0,0,0,0,0,3,1,"EAM","03/29/22 00:00:00","Y",,
4151,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"9","1","1","3877","G","GRHE",0,0,0,0,0,0,0,0,0,1,"EAM","03/29/22 00:00:00","Y",,
4152,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"10","1","1","3882","G","SNEG",0,7,1,0,0,0,0,0,35,23,"EAM","03/29/22 00:00:00","Y",,
4153,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"10","1","1","3882","G","GREG",0,0,0,0,0,0,0,0,2,0,"EAM","03/29/22 00:00:00","Y",,
4154,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"10","1","1","3882","G","CAEG",0,1,1,0,0,0,0,0,68,56,"EAM","03/29/22 00:00:00","Y",,
4155,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"10","1","1","3882","G","TRHE",0,0,0,0,0,0,0,0,24,7,"EAM","03/29/22 00:00:00","Y",,
4156,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"10","1","1","3882","G","BCNH",0,0,0,0,0,0,0,0,16,9,"EAM","03/29/22 00:00:00","Y",,
4157,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"10","1","1","3882","G","WHIB",0,0,0,0,0,0,0,0,15,10,"EAM","03/29/22 00:00:00","Y",,
4158,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"10","1","1","3882","G","GRHE",0,0,0,0,0,0,0,0,0,1,"EAM","03/29/22 00:00:00","Y",,
4159,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"11","1","1","3887","G","SNEG",0,5,0,0,0,0,0,0,48,16,"EAM","03/29/22 00:00:00","Y",,
4160,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"11","1","1","3887","G","CAEG",0,1,0,0,0,0,0,0,50,44,"EAM","03/29/22 00:00:00","Y",,
4161,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"11","1","1","3887","G","TRHE",0,2,0,0,0,0,0,0,33,13,"EAM","03/29/22 00:00:00","Y",,
4162,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"11","1","1","3887","G","BCNH",0,0,0,0,0,0,0,0,20,15,"EAM","03/29/22 00:00:00","Y",,
4163,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"11","1","1","3887","G","WHIB",0,0,0,0,0,0,0,0,12,13,"EAM","03/29/22 00:00:00","Y",,
4164,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"11","1","1","3887","G","ROSP",0,0,0,0,0,0,0,0,1,0,"EAM","03/29/22 00:00:00","Y",,
4165,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"12","1","1","3894","G","SNEG",0,2,0,0,0,0,0,0,28,12,"EAM","03/30/22 00:00:00","Y",,
4166,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"12","1","1","3894","G","CAEG",0,0,0,0,0,0,0,0,48,18,"EAM","03/30/22 00:00:00","Y",,
4167,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"12","1","1","3894","G","TRHE",0,0,1,0,0,0,0,0,35,2,"EAM","03/30/22 00:00:00","Y",,
4168,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"12","1","1","3894","G","BCNH",0,0,0,0,0,0,0,0,19,9,"EAM","03/30/22 00:00:00","Y",,
4169,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"12","1","1","3894","G","WHIB",0,0,0,0,0,0,0,0,5,12,"EAM","03/30/22 00:00:00","Y",,
4170,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"13","1","1","3898","G","SNEG",0,1,0,0,0,0,0,0,18,6,"EAM","03/30/22 00:00:00","Y",,
4171,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"13","1","1","3898","G","CAEG",0,0,0,0,0,0,0,0,23,21,"EAM","03/30/22 00:00:00","Y",,
4172,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"13","1","1","3898","G","TRHE",0,0,0,0,0,0,0,0,13,3,"EAM","03/30/22 00:00:00","Y",,
4173,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"13","1","1","3898","G","BCNH",0,0,0,0,0,0,0,0,19,8,"EAM","03/30/22 00:00:00","Y",,
4174,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"13","1","1","3898","G","GREG",0,0,0,0,0,0,0,0,1,0,"EAM","03/30/22 00:00:00","Y",,
4175,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"14","1","1","3902","G","SNEG",0,2,0,0,0,0,0,0,35,12,"EAM","03/30/22 00:00:00","Y",,
4176,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"14","1","1","3902","G","CAEG",0,0,0,0,0,0,0,0,52,25,"EAM","03/30/22 00:00:00","Y",,
4177,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"14","1","1","3902","G","TRHE",0,5,1,0,0,0,0,0,28,3,"EAM","03/30/22 00:00:00","Y",,
4178,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"14","1","1","3902","G","BCNH",0,0,0,0,0,0,0,0,9,6,"EAM","03/30/22 00:00:00","Y",,
4205,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"20","1","1","3926","G","SNEG",0,0,0,0,0,0,0,0,21,6,"EAM","03/30/22 00:00:00","Y",,
4206,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"20","1","1","3926","G","CAEG",0,0,0,0,0,0,0,0,6,3,"EAM","03/30/22 00:00:00","Y",,
4207,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"20","1","1","3926","G","TRHE",0,1,1,0,0,0,0,0,14,4,"EAM","03/30/22 00:00:00","Y",,
4208,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"20","1","1","3926","G","BCNH",0,0,0,0,0,0,0,0,1,0,"EAM","03/30/22 00:00:00","Y",,
4209,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"20","1","1","3926","G","GLIB",0,0,0,0,0,0,0,0,1,1,"EAM","03/30/22 00:00:00","Y",,
4210,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"21","1","1","3930","G","SNEG",0,0,0,0,0,0,0,0,2,0,"EAM","03/30/22 00:00:00","Y",,
4211,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"21","1","1","3930","G","TRHE",0,0,0,0,0,0,0,0,7,2,"EAM","03/30/22 00:00:00","Y",,
4212,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"21","1","1","3930","G","BCNH",0,0,0,0,0,0,0,0,2,1,"EAM","03/30/22 00:00:00","Y",,
4213,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"21","1","1","3930","G","GLIB",0,0,0,0,0,0,0,0,2,0,"EAM","03/30/22 00:00:00","Y",,
4214,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"22","2","1","4113","P","SNEG",0,0,0,0,0,0,0,0,9,1,"EAM","03/30/22 00:00:00","Y",,
4215,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"22","2","1","4113","P","GREG",0,2,0,0,0,0,0,0,2,0,"EAM","03/30/22 00:00:00","Y",,
4216,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"22","2","1","4113","P","CAEG",0,0,0,0,0,0,0,0,5,3,"EAM","03/30/22 00:00:00","Y",,
4217,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"22","2","1","4113","P","GBHE",0,0,2,0,0,0,0,0,0,0,"EAM","03/30/22 00:00:00","Y",,
4218,2021,"05/17/21 00:00:00","Nolan Ryan Marsh",,"22","2","1","4113","P","TRHE",0,0,0,0,0,0,0,0,2,2,"EAM","03/30/22 00:00:00","Y",,
4250,2021,"05/22/21 00:00:00","Philo Brice Islands",,"65","2","2","486","E","BRPE",133,0,0,0,0,0,0,0,0,12,"PJC","03/30/22 00:00:00","Y",,
4251,2021,"05/22/21 00:00:00","Philo Brice Islands",,"66","2","2","487","E","BRPE",42,0,0,0,0,0,0,0,0,1,"PJC","03/30/22 00:00:00","Y",,
4252,2021,"05/22/21 00:00:00","Philo Brice Islands",,"67","2","2","507","E","BRPE",69,0,0,0,0,1,1,0,0,46,"PJC","03/30/22 00:00:00","Y",,
4253,2021,"05/22/21 00:00:00","Philo Brice Islands",,"67","2","2","507","E","LAGU",0,0,0,0,0,0,0,0,5,3,"PJC","03/30/22 00:00:00","Y",,
4254,2021,"05/22/21 00:00:00","Philo Brice Islands",,"68","1","1","1461","E","BRPE",66,0,0,0,0,0,0,0,0,4,"PJC","03/30/22 00:00:00","Y",,
4255,2021,"05/22/21 00:00:00","Philo Brice Islands",,"68","1","1","1461","E","LAGU",0,0,0,0,0,0,0,0,1,0,"PJC","03/30/22 00:00:00","Y",,
4256,2021,"05/22/21 00:00:00","Philo Brice Islands",,"68","1","1","1461","E","TRHE",0,0,0,0,0,0,0,0,26,5,"PJC","03/30/22 00:00:00","Y",,
4257,2021,"05/22/21 00:00:00","Philo Brice Islands",,"68","1","1","1461","E","REEG DM",0,0,0,0,0,0,0,0,2,0,"PJC","03/30/22 00:00:00","Y",,
4258,2021,"05/22/21 00:00:00","Philo Brice Islands",,"68","1","1","1461","E","SNEG",0,0,0,0,0,0,0,0,16,0,"PJC","03/30/22 00:00:00","Y",,
4259,2021,"05/22/21 00:00:00","Philo Brice Islands",,"68","1","1","1461","E","BCNH",0,0,0,0,0,0,0,0,1,0,"PJC","03/30/22 00:00:00","Y",,
4260,2021,"05/22/21 00:00:00","Philo Brice Islands",,"69","2","2","513","E","BRPE",141,0,0,0,0,0,1,0,0,90,"PJC","03/30/22 00:00:00","Y",,
4261,2021,"05/22/21 00:00:00","Philo Brice Islands",,"69","2","2","513","G","LAGU",0,0,0,0,0,0,0,0,31,26,"PJC","03/30/22 00:00:00","Y",,
4262,2021,"05/22/21 00:00:00","Philo Brice Islands",,"69","2","2","513","E","TRHE",0,0,0,0,0,0,0,0,3,0,"PJC","03/30/22 00:00:00","Y",,
4263,2021,"05/22/21 00:00:00","Philo Brice Islands",,"69","2","2","513","E","SNEG",0,0,0,0,0,0,0,0,5,0,"PJC","03/30/22 00:00:00","Y",,
4264,2021,"05/22/21 00:00:00","Philo Brice Islands",,"70","2","2","984","E","BRPE",18,0,0,0,0,0,0,0,0,6,"PJC","01/31/22 00:00:00","Y",,
4265,2021,"05/22/21 00:00:00","Philo Brice Islands",,"70","2","2","984","E","LAGU",0,0,0,0,0,0,0,0,14,27,"PJC","01/31/22 00:00:00","Y",,
4266,2021,"05/22/21 00:00:00","Philo Brice Islands",,"70","2","2","984","E","TRHE",0,0,0,0,0,0,0,0,24,0,"PJC","01/31/22 00:00:00","Y",,
4267,2021,"05/22/21 00:00:00","Philo Brice Islands",,"70","2","2","984","E","BCNH",0,0,0,0,0,0,0,0,1,0,"PJC","01/31/22 00:00:00","Y",,
4268,2021,"05/22/21 00:00:00","Philo Brice Islands",,"70","2","2","984","E","SNEG",0,0,0,0,0,0,0,0,22,0,"PJC","01/31/22 00:00:00","Y",,
4269,2021,"05/22/21 00:00:00","Philo Brice Islands",,"71","2","2","987","E","BRPE",36,0,0,0,0,0,0,0,0,11,"PJC","01/31/22 00:00:00","Y",,
4270,2021,"05/22/21 00:00:00","Philo Brice Islands",,"71","2","2","987","E","LAGU",0,0,0,0,0,0,0,0,20,15,"PJC","01/31/22 00:00:00","Y",,
4271,2021,"05/22/21 00:00:00","Philo Brice Islands",,"71","2","2","987","E","TRHE",0,0,0,0,0,0,0,0,79,0,"PJC","01/31/22 00:00:00","Y",,
4272,2021,"05/22/21 00:00:00","Philo Brice Islands",,"71","2","2","987","E","WHIB",0,0,0,0,0,0,0,0,33,0,"PJC","01/31/22 00:00:00","Y",,
4273,2021,"05/22/21 00:00:00","Philo Brice Islands",,"71","2","2","987","E","SNEG",0,0,0,0,0,0,0,0,42,0,"PJC","01/31/22 00:00:00","Y",,
4274,2021,"05/22/21 00:00:00","Philo Brice Islands",,"71","2","2","987","E","ROSP",0,0,0,0,0,0,0,0,3,0,"PJC","01/31/22 00:00:00","Y",,
4275,2021,"05/22/21 00:00:00","Philo Brice Islands",,"71","2","2","987","E","GREG",0,0,0,0,0,0,0,0,1,0,"PJC","01/31/22 00:00:00","Y",,
4276,2021,"05/22/21 00:00:00","Philo Brice Islands",,"72","2","2","521","E","BRPE",6,0,0,0,0,0,0,0,0,0,"PJC","01/31/22 00:00:00","Y",,
4277,2021,"05/22/21 00:00:00","Philo Brice Islands",,"73","2","2","720","E","TRHE",0,0,0,0,0,0,0,0,22,3,"PJC","04/01/22 00:00:00","Y",,
4278,2021,"05/22/21 00:00:00","Philo Brice Islands",,"73","2","2","720","E","LAGU",0,0,0,0,0,0,0,0,0,1,"PJC","04/01/22 00:00:00","Y",,
4279,2021,"05/22/21 00:00:00","Philo Brice Islands",,"73","2","2","720","E","SNEG",0,0,0,0,0,0,0,0,11,0,"PJC","04/01/22 00:00:00","Y",,
4280,2021,"05/22/21 00:00:00","Philo Brice Islands",,"73","2","2","720","E","WHIB",0,0,0,0,0,0,0,0,6,2,"PJC","04/01/22 00:00:00","Y",,
4281,2021,"05/22/21 00:00:00","Philo Brice Islands",,"73","2","2","720","E","ROSP",0,0,0,0,0,0,0,0,3,0,"PJC","04/01/22 00:00:00","Y",,
4282,2021,"05/22/21 00:00:00","Philo Brice Islands",,"73","2","2","720","E","BCNH",0,0,0,0,0,0,0,0,3,0,"PJC","04/01/22 00:00:00","Y",,
4283,2021,"05/22/21 00:00:00","Philo Brice Islands",,"74","2","2","990","E","TRHE",0,0,0,0,0,0,0,0,35,0,"PJC","04/01/22 00:00:00","Y",,
4284,2021,"05/22/21 00:00:00","Philo Brice Islands",,"74","2","2","990","E","BCNH",0,0,0,0,0,0,0,0,3,0,"PJC","04/01/22 00:00:00","Y",,
4285,2021,"05/22/21 00:00:00","Philo Brice Islands",,"74","2","2","990","E","ROSP",0,0,0,0,0,0,0,0,4,0,"PJC","04/01/22 00:00:00","Y",,
4286,2021,"05/22/21 00:00:00","Philo Brice Islands",,"74","2","2","990","E","SNEG",0,0,0,0,0,0,0,0,12,0,"PJC","04/01/22 00:00:00","Y",,
4287,2021,"05/22/21 00:00:00","Philo Brice Islands",,"74","2","2","990","E","WHIB",0,0,0,0,0,0,0,0,23,0,"PJC","04/01/22 00:00:00","Y",,
4288,2021,"05/22/21 00:00:00","Philo Brice Islands",,"75","2","2","528","E","BRPE",28,0,0,0,0,0,0,0,0,0,"PJC","04/01/22 00:00:00","Y",,
4289,2021,"05/22/21 00:00:00","Philo Brice Islands",,"75","2","2","528","G","TRHE",0,0,0,0,0,0,0,0,6,0,"PJC","04/01/22 00:00:00","Y",,
4290,2021,"05/22/21 00:00:00","Philo Brice Islands",,"75","2","2","528","G","WHIB",0,0,0,0,0,0,0,0,3,0,"PJC","04/01/22 00:00:00","Y",,
4291,2021,"05/22/21 00:00:00","Philo Brice Islands",,"75","2","2","528","G","SNEG",0,0,0,0,0,0,0,0,8,0,"PJC","04/01/22 00:00:00","Y",,
4292,2021,"05/22/21 00:00:00","Philo Brice Islands",,"75","2","2","528","G","ROSP",0,0,0,0,0,0,0,0,1,0,"PJC","04/01/22 00:00:00","Y",,
4293,2021,"05/22/21 00:00:00","Philo Brice Islands",,"76","2","2","535","E","BRPE",399,0,0,0,0,0,0,0,0,16,"PJC","04/06/22 00:00:00","Y",,
4294,2021,"05/22/21 00:00:00","Philo Brice Islands",,"76","2","2","535","G","ROSP",0,0,0,0,0,0,0,0,48,5,"PJC","04/06/22 00:00:00","Y",,
4295,2021,"05/22/21 00:00:00","Philo Brice Islands",,"76","2","2","535","G","GREG",0,0,0,0,0,0,0,0,179,0,"PJC","04/06/22 00:00:00","Y",,
4114,2021,"05/17/21 00:00:00","Shamrock Island",,"13","2","1","2082","E","SNEG",0,0,0,0,0,0,0,0,1,0,"BMR","02/07/22 00:00:00","Y",,
4115,2021,"05/17/21 00:00:00","Shamrock Island",,"13","2","1","2082","E","REEG WM",0,0,0,0,0,0,0,0,3,2,"BMR","02/07/22 00:00:00","Y",,
4116,2021,"05/17/21 00:00:00","Shamrock Island",,"13","2","1","2082","E","REEG DM",0,0,0,0,0,0,0,0,3,0,"BMR","02/07/22 00:00:00","Y",,
4117,2021,"05/17/21 00:00:00","Shamrock Island",,"13","2","1","2082","E","DCCO",0,0,0,0,0,0,0,0,0,1,"BMR","02/07/22 00:00:00","Y",,
4118,2021,"05/17/21 00:00:00","Shamrock Island",,"14","2","1","2090","G","BCNH",0,0,0,0,0,0,0,0,15,0,"BMR","02/14/22 00:00:00","Y",,
4119,2021,"05/17/21 00:00:00","Shamrock Island",,"14","2","1","2090","G","BRPE",20,35,4,0,0,0,1,2,0,19,"BMR","02/14/22 00:00:00","Y",,
4120,2021,"05/17/21 00:00:00","Shamrock Island",,"14","2","1","2090","G","GBHE",0,0,2,0,0,0,0,0,1,0,"BMR","02/14/22 00:00:00","Y",,
4121,2021,"05/17/21 00:00:00","Shamrock Island",,"14","2","1","2090","G","GREG",0,0,0,0,0,0,0,0,6,0,"BMR","02/14/22 00:00:00","Y",,
4122,2021,"05/17/21 00:00:00","Shamrock Island",,"14","2","1","2090","G","TRHE",0,0,0,0,0,0,0,0,24,0,"BMR","02/14/22 00:00:00","Y",,
4123,2021,"05/17/21 00:00:00","Shamrock Island",,"14","2","1","2090","G","REEG WM",0,0,0,0,0,0,0,0,6,1,"BMR","02/14/22 00:00:00","Y",,
4124,2021,"05/17/21 00:00:00","Shamrock Island",,"14","2","1","2090","G","REEG DM",0,0,0,0,0,0,0,0,4,0,"BMR","02/14/22 00:00:00","Y",,
4125,2021,"05/17/21 00:00:00","Shamrock Island",,"14","2","1","2090","G","DCCO",0,0,0,0,0,0,0,0,0,1,"BMR","02/14/22 00:00:00","Y",,
4126,2021,"05/17/21 00:00:00","Shamrock Island",,"15","2","1","2103","G","LAGU",0,0,0,0,0,0,0,0,105,43,"BMR","02/15/22 00:00:00","Y",,
4127,2021,"05/17/21 00:00:00","Shamrock Island",,"15","2","1","2103","G","TRHE",0,0,0,0,0,0,0,0,54,4,"BMR","02/15/22 00:00:00","Y",,
4128,2021,"05/17/21 00:00:00","Shamrock Island",,"15","2","1","2103","G","REEG WM",0,0,0,0,0,0,0,0,9,1,"BMR","02/15/22 00:00:00","Y",,
4129,2021,"05/17/21 00:00:00","Shamrock Island",,"15","2","1","2103","G","REEG DM",0,0,0,0,0,0,0,0,2,0,"BMR","02/15/22 00:00:00","Y",,
4130,2021,"05/17/21 00:00:00","Shamrock Island",,"16","1","1","1696","E","BCNH",0,0,0,0,0,0,0,0,6,0,"BMR","02/15/22 00:00:00","Y",,
4131,2021,"05/17/21 00:00:00","Shamrock Island",,"16","1","1","1696","E","TRHE",0,1,0,0,0,0,0,0,16,3,"BMR","02/15/22 00:00:00","Y",,
4132,2021,"05/17/21 00:00:00","Shamrock Island",,"16","1","1","1696","E","REEG WM",0,0,0,0,0,0,0,0,1,0,"BMR","02/15/22 00:00:00","Y",,
4133,2021,"05/17/21 00:00:00","Shamrock Island",,"16","1","1","1696","E","REEG DM",0,0,0,0,0,0,0,0,3,0,"BMR","02/15/22 00:00:00","Y",,
4134,2021,"05/17/21 00:00:00","Shamrock Island",,"17","2","1","2108","E","BCNH",0,0,0,0,0,0,0,0,1,0,"BMR","02/15/22 00:00:00","Y",,
4135,2021,"05/17/21 00:00:00","Shamrock Island",,"17","2","1","2108","E","BRPE",7,22,0,0,0,0,0,1,0,10,"BMR","02/15/22 00:00:00","Y",,
4136,2021,"05/17/21 00:00:00","Shamrock Island",,"17","2","1","2108","E","GBHE",0,0,2,0,0,0,0,0,1,0,"BMR","02/15/22 00:00:00","Y",,
4137,2021,"05/17/21 00:00:00","Shamrock Island",,"17","2","1","2108","E","GREG",0,0,0,0,0,0,0,0,1,0,"BMR","02/15/22 00:00:00","Y",,
4561,2021,"05/18/21 00:00:00","North Deer Island","Northern Upland Area","113","1","1","05421","E","TRHE",0,0,0,0,0,0,0,0,2,0,"MWP","03/13/22 00:00:00","Y",,
4612,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"6","1","3","3449","E","GREG",0,0,0,0,0,0,0,0,1,0,"PJC","07/26/22 00:00:00","Y",,
4613,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"6","1","3","3449","E","CATE",0,0,0,0,0,0,0,0,2,0,"PJC","07/26/22 00:00:00","Y",,
4614,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"6","1","3","3449","E","SNEG",0,0,0,0,0,0,0,0,3,0,"PJC","07/26/22 00:00:00","Y",,
4615,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"6","1","3","3449","E","TRHE",0,0,0,0,0,0,0,0,0,1,"PJC","07/26/22 00:00:00","Y",,
4616,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"7","1","3","3501","E","LAGU",0,35,0,3,0,0,0,0,79,53,"PJC","07/27/22 00:00:00","Y",,
4617,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"7","1","3","3501","E","BRPE",0,0,0,0,0,0,0,0,0,2,"PJC","07/27/22 00:00:00","Y",,
4618,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"7","1","3","3501","E","CATE",0,6,0,2,0,0,0,0,0,6,"PJC","07/27/22 00:00:00","Y",,
4619,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"8","1","3","3495","E","LAGU",0,0,0,0,0,0,0,0,2,0,"PJC","07/27/22 00:00:00","Y",,
4620,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"8","1","3","3495","E","CATE",0,9,0,0,0,0,0,0,0,2,"PJC","07/27/22 00:00:00","Y",,
4621,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"9","2","3","4524","E","LAGU",0,1,0,0,0,0,0,0,43,47,"PJC","07/27/22 00:00:00","Y",,
4622,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"9","2","3","4524","E","GREG",0,0,0,0,0,0,0,0,1,0,"PJC","07/27/22 00:00:00","Y",,
4623,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"9","2","3","4524","E","TRHE",0,0,0,0,0,0,0,0,1,0,"PJC","07/27/22 00:00:00","Y",,
4624,2021,"06/20/21 00:00:00","West Nueces Bay 51W P",,"9","2","3","4524","E","CATE",0,0,0,1,0,0,0,0,0,2,"PJC","07/27/22 00:00:00","Y",,
4700,2021,"05/18/21 00:00:00","Kanaloa Spoil",,"1","1","1","4645","E","LAGU",0,0,0,0,0,0,0,0,221,57,"NY","06/16/22 00:00:00","Y",,
4701,2021,"05/18/21 00:00:00","Kanaloa Spoil",,"1","1","1","4645","E","RUTU",0,0,0,0,0,0,0,0,0,2,"NY","06/16/22 00:00:00","Y",,
4702,2021,"05/18/21 00:00:00","Kanaloa Spoil",,"2","1","1","4822","E","LAGU",0,0,0,0,0,0,0,0,112,32,"NY","06/16/22 00:00:00","Y",,
4703,2021,"05/18/21 00:00:00","Kanaloa Spoil",,"2","1","1","4822","E","RUTU",0,0,0,0,0,0,0,0,0,2,"NY","06/16/22 00:00:00","Y",,
4704,2021,"05/18/21 00:00:00","Kanaloa Spoil",,"3","1","1","4656","E","BRPE",0,0,0,0,0,0,0,0,0,2,"NY","06/16/22 00:00:00","Y",,
4705,2021,"05/18/21 00:00:00","Kanaloa Spoil",,"3","1","1","4656","E","LAGU",0,0,0,0,0,0,0,0,68,23,"NY","06/16/22 00:00:00","Y",,
4706,2021,"05/18/21 00:00:00","Kanaloa Spoil",,"3","1","1","4656","E","CATE",0,1,0,0,0,0,0,0,28,10,"NY","06/16/22 00:00:00","Y",,
4707,2021,"05/18/21 00:00:00","Kanaloa Spoil",,"4","2","1","4816","E","LAGU",0,0,0,0,0,0,0,0,264,71,"NY","06/16/22 00:00:00","Y",,
4708,2021,"05/18/21 00:00:00","Kanaloa Spoil",,"4","2","1","4816","E","BRPE",21,51,25,0,0,0,0,0,0,17,"NY","06/16/22 00:00:00","Y",,
4709,2021,"05/18/21 00:00:00","Kanaloa Spoil",,"5","1","1","4964","E","LAGU",0,0,0,0,0,0,0,0,272,67,"NY","06/28/22 00:00:00","Y",,
4138,2021,"05/17/21 00:00:00","Shamrock Island",,"17","2","1","2108","E","TRHE",0,0,0,0,0,0,0,0,23,1,"BMR","02/15/22 00:00:00","Y",,
4139,2021,"05/17/21 00:00:00","Shamrock Island",,"17","2","1","2108","E","REEG WM",0,0,0,0,0,0,0,0,6,0,"BMR","02/15/22 00:00:00","Y",,
4140,2021,"05/17/21 00:00:00","Shamrock Island",,"17","2","1","2108","E","REEG DM",0,0,0,0,0,0,0,0,6,0,"BMR","02/15/22 00:00:00","Y",,
4141,2021,"05/17/21 00:00:00","Shamrock Island",,"18","2","1","2126","E","LAGU",0,0,0,0,0,0,0,0,29,16,"BMR","02/15/22 00:00:00","Y",,
4142,2021,"05/17/21 00:00:00","Shamrock Island",,"19","2","1","1827","E","LAGU",0,0,0,0,0,0,0,0,70,31,"BMR","02/15/22 00:00:00","Y",,
4143,2021,"05/17/21 00:00:00","Shamrock Island",,"19","2","1","1827","E","BRPE",47,21,0,0,3,0,0,0,0,10,"BMR","02/15/22 00:00:00","Y",,
4144,2021,"05/17/21 00:00:00","Shamrock Island",,"19","2","1","1827","E","REEG DM",0,0,0,0,0,0,0,0,2,1,"BMR","02/15/22 00:00:00","Y",,
4145,2021,"05/17/21 00:00:00","Shamrock Island",,"19","2","1","1827","E","REEG WM",0,0,0,0,0,0,0,0,3,0,"BMR","02/15/22 00:00:00","Y",,
4146,2021,"05/17/21 00:00:00","Shamrock Island",,"19","2","1","1827","E","GBHE",0,0,0,0,0,0,0,0,1,0,"BMR","02/15/22 00:00:00","Y",,
4147,2021,"05/17/21 00:00:00","Shamrock Island",,"19","2","1","1827","E","TRHE",0,0,0,0,0,0,0,0,1,0,"BMR","02/15/22 00:00:00","Y",,
4148,2021,"05/17/21 00:00:00","Shamrock Island",,"20","2","1","1834","E","LAGU",0,0,0,0,0,0,0,0,266,125,"BMR","02/16/22 00:00:00","Y",,
4149,2021,"05/17/21 00:00:00","Shamrock Island",,"20","2","1","1834","E","BRPE",4,0,0,0,0,0,0,1,0,14,"BMR","02/16/22 00:00:00","Y",,
4150,2021,"05/17/21 00:00:00","Shamrock Island",,"21","2","1","1843","E","LAGU",0,0,0,0,0,0,0,0,13,11,"BMR","02/16/22 00:00:00","Y",,
4151,2021,"05/17/21 00:00:00","Shamrock Island",,"21","2","1","1843","E","BRPE",0,0,0,0,0,0,0,0,0,5,"BMR","02/16/22 00:00:00","Y",,
