AutoID,Year,Date,ColonyName,DottingAreaNumber,CameraNumber,CardNumber,PhotoNumber,PQ,SpeciesCode,WBN,ChickNestw/outAdult,AbandNest,EmptyNest,PBN,Site,Brood,OtherAdultsInColony,OtherImmInColony,Chicks/Nestlings,RoostingBirds,RoostingAdults,RoostingImmatures,UnknownAge,Dotter,DateDotted,BestForBPE?,Notes,AdditionalNotes
11,2011,"06/18/11 00:00:00","Raccoon Island","11","2","7","298","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/29/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
12,2011,"06/18/11 00:00:00","Raccoon Island","12","2","7","300","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/29/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
13,2011,"06/18/11 00:00:00","Raccoon Island","13","2","7","305","E","BRPE",10,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/29/13 00:00:00","Y","After dotting, this area was evaluated a second time.  The shrubbery on the right and upper side of the screen is an expanded nesting area for BRPE from the May survey and should be added to the database as additional nests.","The remaining birds nesting on the shoreline side of the screen have been omitted to avoid duplication from the May survey."
14,2011,"06/18/11 00:00:00","Raccoon Island","14","2","7","307","E","BRPE",10,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/29/13 00:00:00","Y","After dotting, this area was evaluated a second time.  The shrubbery on thelower central part of the screen is an expanded nesting area for BRPE from the May survey and should be added to the database as additional nests.","The remaining birds nesting on the screen have been omitted to avoid duplication from the May survey."
15,2011,"06/18/11 00:00:00","Raccoon Island","15","2","7","309","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/29/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
16,2011,"06/18/11 00:00:00","Raccoon Island","16","2","7","311","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/29/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
17,2011,"06/18/11 00:00:00","Raccoon Island","17","2","7","313","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/29/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
18,2011,"06/18/11 00:00:00","Raccoon Island","18","2","7","315","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/29/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
19,2011,"06/18/11 00:00:00","Raccoon Island","19","2","7","317","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/30/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
20,2011,"06/18/11 00:00:00","Raccoon Island","20","2","7","331","E","BRPE",0,0,90,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/30/13 00:00:00","N","Abandoned BRPE nests.  Disregard note on screen capture which says to add 49 more.  I believe these were covered in Areas 23-26, 34-36, and 38-41.",
21,2011,"06/18/11 00:00:00","Raccoon Island","21","1","8","520","E","ROSP",0,0,0,0,0,17,0,8,0,0,0,0,0,0,"SLF","07/30/13 00:00:00","Y",,
22,2011,"06/18/11 00:00:00","Raccoon Island","21","1","8","520","E","BCNH",0,0,0,0,0,8,0,10,0,0,0,0,0,0,"SLF","07/30/13 00:00:00","Y",,
23,2011,"06/18/11 00:00:00","Raccoon Island","22","1","8","524","E","ROSP",0,0,0,0,0,10,0,6,0,0,0,0,0,0,"SLF","07/30/13 00:00:00","Y","The GREG site on this screen was omitted in order to avoid duplication.",
24,2011,"06/18/11 00:00:00","Raccoon Island","23","1","9","43","E","BRPE",0,0,12,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/31/13 00:00:00","N","After dotting, I compared photos to the May survey; LAGU and all BRPE WBN were omitted to avoid duplication.",
25,2011,"06/18/11 00:00:00","Raccoon Island","23","1","9","43","E","ROYT",0,0,0,0,0,527,0,49,0,0,0,0,0,0,"SLF","07/31/13 00:00:00","Y","This large tern colony is new since the May survey and should be added to the db",
26,2011,"06/18/11 00:00:00","Raccoon Island","23","1","9","43","E","SATE",0,0,0,0,0,1227,0,49,0,0,0,0,0,0,"SLF","07/31/13 00:00:00","Y","This large tern colony is new since the May survey and should be added to the db",
27,2011,"06/18/11 00:00:00","Raccoon Island","24","1","9","53","E","BRPE",0,0,9,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/31/13 00:00:00","N","Abandoned BRPE nests.  LAGU were omitted after dotting to avoid duplication from May survey.",
28,2011,"06/18/11 00:00:00","Raccoon Island","24","1","9","53","E","ROYT",0,0,0,0,0,239,0,33,0,0,0,0,0,0,"SLF","07/31/13 00:00:00","Y","This large tern colony is new since the May survey and should be added to the db",
29,2011,"06/18/11 00:00:00","Raccoon Island","24","1","9","53","E","SATE",0,0,0,0,0,719,0,59,0,0,0,0,0,0,"SLF","07/31/13 00:00:00","Y","This large tern colony is new since the May survey and should be added to the db",
30,2011,"06/18/11 00:00:00","Raccoon Island","25","1","9","158","E","BRPE",0,0,30,0,0,0,0,0,0,0,0,0,0,0,"SLF","07/31/13 00:00:00","N","Abandoned BRPE nests.  LAGU were omitted after dotting to avoid duplication from May survey.  Also, the one ROYT dotted on this page should be omitted.  The colony on the adjacent photo is likely from the May survey.",
31,2011,"06/18/11 00:00:00","Raccoon Island","26","1","9","159","E","BRPE",0,0,6,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/01/13 00:00:00","N","All data from this Area should be omitted to avoid duplication.  Tern colony leftover from May survey.  The BRPE WBN's on this page were mistakenly assigned the symbol for ROYT site, and were counted on Area 23 already.",
32,2011,"06/18/11 00:00:00","Raccoon Island","27","1","9","8","E","BRPE",7,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/01/13 00:00:00","Y","After dotting, I compared photos to the May survey and determined that a minimum of7 WBN in this frame are new and should be added to the db. The grassy area on the bottom half of the photo is a new nesting are for BRPE since the May survey.",
33,2011,"06/18/11 00:00:00","Raccoon Island","28","1","9","10","E","BRPE",67,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/01/13 00:00:00","Y","After dotting, this area was evaluated a second time.  This is a new nesting area for BRPE from the May survey and should be added to the database as additional nests.  LAGU have been omitted to avoid duplication from the May survey.",
34,2011,"06/18/11 00:00:00","Raccoon Island","29","1","9","13","E","BRPE",39,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/01/13 00:00:00","Y","After dotting, this area was evaluated a second time. There were only a few BRPE nesting in this area during the May survey and most should be added to the database as additional nests.  LAGU have been omitted to avoid duplication from the May survey.","  I subtracted 10 WBN's from my original dotting tally to guard against duplication."
35,2011,"06/18/11 00:00:00","Raccoon Island","30","1","9","16","G","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/01/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
36,2011,"06/18/11 00:00:00","Raccoon Island","31","1","9","19","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/01/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
37,2011,"06/18/11 00:00:00","Raccoon Island","32","1","9","22","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/01/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
38,2011,"06/18/11 00:00:00","Raccoon Island","33","1","9","25","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/01/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
39,2011,"06/18/11 00:00:00","Raccoon Island","34","1","9","28","E","BRPE",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/01/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
40,2011,"06/18/11 00:00:00","Raccoon Island","35","1","9","171","E","BRPE",0,0,18,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/01/13 00:00:00","N","Abandoned BRPE nests.",
41,2011,"06/18/11 00:00:00","Raccoon Island","36","2","7","377","E","BRPE",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/02/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
42,2011,"06/18/11 00:00:00","Raccoon Island","37","2","7","417","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/02/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
43,2011,"06/18/11 00:00:00","Raccoon Island","38","2","7","458","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/02/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
44,2011,"06/18/11 00:00:00","Raccoon Island","39","2","7","459","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/02/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
45,2011,"06/18/11 00:00:00","Raccoon Island","40","2","7","460","E","BRPE",0,0,3,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/02/13 00:00:00","N","After dotting, this area was evaluated a second time.   All dotted birds on this screen have been omitted to avoid duplication.",
46,2011,"06/18/11 00:00:00","Raccoon Island","41","2","7","38","G","BRPE",0,0,5,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/02/13 00:00:00","N","This image was created to help me understand what areas I may have missed.  Any dotted birds on this page should be omitted.",
47,2011,"06/18/11 00:00:00","Raccoon Island","42","1","9","130","E","BLSK",0,0,0,0,0,57,0,33,0,0,0,0,0,0,"SLF","08/02/13 00:00:00","Y",,
48,2011,"06/18/11 00:00:00","Raccoon Island","43","1","8","953","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/02/13 00:00:00","N","Example of shoreline with terns, gulls, and pelicans with chicks.",
49,2011,"06/18/11 00:00:00","Raccoon Island","44","1","8","823","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/02/13 00:00:00","N","Example of shoreline with terns and tern chicks.",
50,2011,"06/18/11 00:00:00","Raccoon Island","45","1","9","53","E","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLF","08/28/13 00:00:00","N","Not dotted.  Example of area where there may have been some ROSA abandonment.  Eggs can be seen scattered between the new colony and the abandoned BRPE area.",
51,2011,"06/18/11 00:00:00","Raccoon Island West","1","2","7","559","E","BLSK",0,0,0,0,0,14,0,11,0,0,0,0,0,0,"SLF","08/13/13 00:00:00","Y",,
52,2011,"06/18/11 00:00:00","Raccoon Island West","1","2","7","559","E","GBTE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","08/13/13 00:00:00","N",,
53,2011,"06/18/11 00:00:00","Raccoon Island West","2","2","7","561","E","BLSK",0,0,0,0,0,39,0,29,0,0,0,0,0,0,"SLF","08/13/13 00:00:00","Y",,
54,2011,"06/18/11 00:00:00","Raccoon Island West","2","2","7","561","E","GBTE",0,0,0,0,0,2,0,1,0,0,0,0,0,0,"SLF","08/13/13 00:00:00","N",,
55,2011,"06/18/11 00:00:00","Raccoon Island West","3","2","7","563","E","BLSK",0,0,0,0,0,47,0,44,0,0,0,0,0,0,"SLF","08/13/13 00:00:00","Y",,
56,2011,"06/18/11 00:00:00","Raccoon Island West","4","2","7","565","E","BLSK",0,0,0,0,0,74,0,49,0,0,0,0,0,0,"SLF","08/13/13 00:00:00","Y",,
57,2011,"06/18/11 00:00:00","Raccoon Island West","4","2","7","565","E","GBTE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"SLF","08/13/13 00:00:00","N",,
58,2011,"06/18/11 00:00:00","Raccoon Island West","5","2","7","567","E","BLSK",0,0,0,0,0,46,0,25,0,0,0,0,0,0,"SLF","08/13/13 00:00:00","Y",,
59,2011,"06/18/11 00:00:00","Raccoon Island West","5","2","7","567","E","GBTE",0,0,0,0,0,4,0,0,0,0,0,0,0,0,"SLF","08/13/13 00:00:00","N",,
60,2011,"06/18/11 00:00:00","Raccoon Island West","6","2","7","540","G","BLSK",0,0,0,0,0,219,0,90,0,0,0,0,0,0,"SLF","08/13/13 00:00:00","Y",,
61,2011,"06/18/11 00:00:00","Raccoon Island West","6","2","7","540","G","GBTE",0,0,0,0,0,2,0,1,0,0,0,0,0,0,"SLF","08/13/13 00:00:00","N",,
62,2011,"06/18/11 00:00:00","Raccoon Island West","7","2","7","571","E","BLSK",0,0,0,0,0,119,0,72,0,0,0,0,0,0,"SLF","08/13/13 00:00:00","Y",,
63,2011,"06/18/11 00:00:00","Raccoon Island West","8","2","7","542","G","BLSK",0,0,0,0,0,45,0,20,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","Y",,
64,2011,"06/18/11 00:00:00","Raccoon Island West","9","2","7","572","E","BLSK",0,0,0,0,0,146,0,85,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","Y",,
65,2011,"06/18/11 00:00:00","Raccoon Island West","9","2","7","572","E","GBTE",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","N",,
66,2011,"06/18/11 00:00:00","Raccoon Island West","10","2","7","573","E","BLSK",0,0,0,0,0,59,0,38,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","Y",,
67,2011,"06/18/11 00:00:00","Raccoon Island West","11","2","7","575","E","BLSK",0,0,0,0,0,94,0,62,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","Y",,
68,2011,"06/18/11 00:00:00","Raccoon Island West","11","2","7","575","E","GBTE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","N",,
69,2011,"06/18/11 00:00:00","Raccoon Island West","12","2","7","577","E","BLSK",0,0,0,0,0,105,0,62,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","Y",,
70,2011,"06/18/11 00:00:00","Raccoon Island West","13","2","7","579","E","BLSK",0,0,0,0,0,170,0,111,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","Y",,
71,2011,"06/18/11 00:00:00","Raccoon Island West","13","2","7","579","E","GBTE",0,0,0,0,0,5,0,1,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","N",,
72,2011,"06/18/11 00:00:00","Raccoon Island West","14","2","7","580","E","BLSK",0,0,0,0,0,107,0,55,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","Y",,
73,2011,"06/18/11 00:00:00","Raccoon Island West","14","2","7","580","E","GBTE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","N",,
74,2011,"06/18/11 00:00:00","Raccoon Island West","15","2","7","581","E","BLSK",0,0,0,0,0,64,0,50,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","Y",,
75,2011,"06/18/11 00:00:00","Raccoon Island West","16","2","7","583","E","BLSK",0,0,0,0,0,119,0,79,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","Y",,
76,2011,"06/18/11 00:00:00","Raccoon Island West","16","2","7","583","E","GBTE",0,0,0,0,0,3,0,2,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","N",,
77,2011,"06/18/11 00:00:00","Raccoon Island West","17","2","7","584","E","BLSK",0,0,0,0,0,51,0,41,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","Y",,
78,2011,"06/18/11 00:00:00","Raccoon Island West","17","2","7","584","E","GBTE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","N",,
79,2011,"06/18/11 00:00:00","Raccoon Island West","18","2","7","586","E","BLSK",0,0,0,0,0,92,0,73,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","Y",,
80,2011,"06/18/11 00:00:00","Raccoon Island West","19","2","7","587","E","BLSK",0,0,0,0,0,64,0,40,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","Y",,
81,2011,"06/18/11 00:00:00","Raccoon Island West","19","2","7","587","E","GBTE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"SLF","08/14/13 00:00:00","N",,
82,2011,"06/18/11 00:00:00","Raccoon Island West","20","2","7","588","E","BLSK",0,0,0,0,0,55,0,43,0,0,0,0,0,0,"SLF","08/15/13 00:00:00","Y",,
83,2011,"06/18/11 00:00:00","Raccoon Island West","20","2","7","588","E","GBTE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","08/15/13 00:00:00","N",,
84,2011,"06/18/11 00:00:00","Raccoon Island West","21","2","7","589","E","BLSK",0,0,0,0,0,56,0,42,0,0,0,0,0,0,"SLF","08/15/13 00:00:00","Y",,
85,2011,"06/18/11 00:00:00","Raccoon Island West","21","2","7","589","E","GBTE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"SLF","08/15/13 00:00:00","N",,
86,2011,"06/18/11 00:00:00","Raccoon Island West","22","2","7","592","E","BLSK",0,0,0,0,0,4,0,2,0,0,0,0,0,0,"SLF","08/15/13 00:00:00","Y",,
267,2012,"05/27/12 00:00:00","Raccoon Island","110","1","1","556","E","GREG",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"SLF","06/26/13 00:00:00","Y",,
268,2012,"05/27/12 00:00:00","Raccoon Island","111","1","1","558","E","BRPE",2,0,0,0,0,0,8,55,0,18,0,0,0,0,"SLF","06/26/13 00:00:00","Y",,
269,2012,"05/27/12 00:00:00","Raccoon Island","111","1","1","558","E","ROYT",0,0,0,0,0,4,0,61,0,0,0,0,0,0,"SLF","06/26/13 00:00:00","Y",,
270,2012,"05/27/12 00:00:00","Raccoon Island","111","1","1","558","E","SATE",0,0,0,0,0,6,0,0,0,0,0,0,0,0,"SLF","06/26/13 00:00:00","Y",,
271,2012,"05/27/12 00:00:00","Raccoon Island","111","1","1","558","E","LAGU",0,0,0,0,0,67,0,94,0,0,0,0,0,0,"SLF","06/26/13 00:00:00","Y",,
272,2012,"05/27/12 00:00:00","Raccoon Island","112","1","1","561","E","BRPE",0,0,0,0,0,0,0,9,0,0,0,0,0,0,"SLF","06/26/13 00:00:00","Y",,
273,2012,"05/27/12 00:00:00","Raccoon Island","112","1","1","561","E","ROYT",0,0,0,0,0,0,2,29,0,6,0,0,0,0,"SLF","06/26/13 00:00:00","Y",,
274,2012,"05/27/12 00:00:00","Raccoon Island","112","1","1","561","E","SATE",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"SLF","06/26/13 00:00:00","Y",,
275,2012,"05/27/12 00:00:00","Raccoon Island","112","1","1","561","E","LAGU",0,0,0,0,0,26,0,30,0,0,0,0,0,0,"SLF","06/26/13 00:00:00","Y",,
276,2012,"05/27/12 00:00:00","Raccoon Island","113","1","1","563","E","BRPE",4,0,0,0,0,0,0,4,0,7,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
277,2012,"05/27/12 00:00:00","Raccoon Island","113","1","1","563","E","ROYT",0,0,0,0,0,19,0,10,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
278,2012,"05/27/12 00:00:00","Raccoon Island","113","1","1","563","E","LAGU",0,0,0,0,0,50,0,27,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
279,2012,"05/27/12 00:00:00","Raccoon Island","114","1","1","565","E","BRPE",3,0,0,0,0,0,0,4,0,6,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
280,2012,"05/27/12 00:00:00","Raccoon Island","114","1","1","565","E","ROYT",0,0,0,0,0,0,0,4,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
281,2012,"05/27/12 00:00:00","Raccoon Island","114","1","1","565","E","LAGU",0,0,0,0,0,51,0,57,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
282,2012,"05/27/12 00:00:00","Raccoon Island","115","1","1","567","E","BRPE",6,0,0,0,0,0,0,60,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
283,2012,"05/27/12 00:00:00","Raccoon Island","115","1","1","567","E","ROYT",0,0,0,0,0,0,0,5,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
284,2012,"05/27/12 00:00:00","Raccoon Island","115","1","1","567","E","LAGU",0,0,0,0,0,15,0,96,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
285,2012,"05/27/12 00:00:00","Raccoon Island","115","1","1","567","E","GREG",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
286,2012,"05/27/12 00:00:00","Raccoon Island","116","1","1","568","E","BRPE",5,0,0,0,0,0,0,3,0,7,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
287,2012,"05/27/12 00:00:00","Raccoon Island","116","1","1","568","E","LAGU",0,0,0,0,0,11,0,29,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
288,2012,"05/27/12 00:00:00","Raccoon Island","117","1","1","569","E","BRPE",2,0,0,0,0,0,0,4,0,4,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
289,2012,"05/27/12 00:00:00","Raccoon Island","117","1","1","569","E","LAGU",0,0,0,0,0,66,0,36,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
290,2012,"05/27/12 00:00:00","Raccoon Island","118","1","1","572","E","BRPE",91,1,1,0,0,0,0,38,0,52,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
291,2012,"05/27/12 00:00:00","Raccoon Island","118","1","1","572","E","ROSP",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
292,2012,"05/27/12 00:00:00","Raccoon Island","118","1","1","572","E","LAGU",0,0,0,0,0,1,0,1,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
293,2012,"05/27/12 00:00:00","Raccoon Island","118","1","1","572","E","SNEG",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
294,2012,"05/27/12 00:00:00","Raccoon Island","118","1","1","572","E","GREG",0,0,0,0,0,105,0,5,0,74,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
295,2012,"05/27/12 00:00:00","Raccoon Island","119","1","1","571","E","BRPE",4,0,0,0,0,0,0,15,0,2,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
296,2012,"05/27/12 00:00:00","Raccoon Island","119","1","1","571","E","LAGU",0,0,0,0,0,14,0,28,0,0,0,0,0,0,"SLF","06/28/13 00:00:00","Y",,
297,2012,"05/27/12 00:00:00","Raccoon Island","120","1","1","576","E","BRPE",69,0,0,0,0,0,3,15,0,53,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
298,2012,"05/27/12 00:00:00","Raccoon Island","120","1","1","576","E","LAGU",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
299,2012,"05/27/12 00:00:00","Raccoon Island","120","1","1","576","E","GREG",0,0,0,0,0,4,0,0,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
300,2012,"05/27/12 00:00:00","Raccoon Island","121","1","1","577","E","BRPE",52,0,0,2,0,0,2,3,0,4,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
301,2012,"05/27/12 00:00:00","Raccoon Island","121","1","1","577","E","LAGU",0,0,0,0,0,8,0,0,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
302,2012,"05/27/12 00:00:00","Raccoon Island","121","1","1","577","E","GREG",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
303,2012,"05/27/12 00:00:00","Raccoon Island","122","1","1","581","E","BRPE",23,0,0,0,0,0,0,5,0,4,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
304,2012,"05/27/12 00:00:00","Raccoon Island","122","1","1","581","E","LAGU",0,0,0,0,0,4,0,3,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
305,2012,"05/27/12 00:00:00","Raccoon Island","122","1","1","581","E","GREG",0,0,0,0,0,36,0,6,0,22,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
306,2012,"05/27/12 00:00:00","Raccoon Island","123","2","1","328","E","BRPE",38,0,0,0,0,0,2,44,0,4,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
307,2012,"05/27/12 00:00:00","Raccoon Island","123","2","1","328","E","LAGU",0,0,0,0,0,65,0,53,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
308,2012,"05/27/12 00:00:00","Raccoon Island","123","2","1","328","E","ROSP",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
309,2012,"05/27/12 00:00:00","Raccoon Island","123","2","1","328","E","ROYT",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
310,2012,"05/27/12 00:00:00","Raccoon Island","123","2","1","328","E","TRHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
311,2012,"05/27/12 00:00:00","Raccoon Island","124","1","1","684","E","BRPE",29,0,0,0,0,0,0,7,0,2,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
312,2012,"05/27/12 00:00:00","Raccoon Island","124","1","1","684","E","LAGU",0,0,0,0,0,8,0,2,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
313,2012,"05/27/12 00:00:00","Raccoon Island","124","1","1","684","E","GREG",0,0,0,0,0,21,0,0,0,8,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
314,2012,"05/27/12 00:00:00","Raccoon Island","125","1","1","688","E","BRPE",38,0,0,0,0,0,1,8,0,5,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
315,2012,"05/27/12 00:00:00","Raccoon Island","125","1","1","688","E","LAGU",0,0,0,0,0,3,0,5,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
316,2012,"05/27/12 00:00:00","Raccoon Island","125","1","1","688","E","GREG",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
317,2012,"05/27/12 00:00:00","Raccoon Island","126","1","1","578","E","BRPE",26,0,0,0,0,0,1,3,0,23,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
318,2012,"05/27/12 00:00:00","Raccoon Island","126","1","1","578","E","LAGU",0,0,0,0,0,7,0,1,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
319,2012,"05/27/12 00:00:00","Raccoon Island","126","1","1","578","E","GREG",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","06/30/13 00:00:00","Y",,
320,2012,"05/27/12 00:00:00","Raccoon Island","127","1","1","579","E","BRPE",32,0,0,0,0,0,0,2,0,3,0,0,0,0,"SLF","07/01/13 00:00:00","Y",,
321,2012,"05/27/12 00:00:00","Raccoon Island","127","1","1","579","E","LAGU",0,0,0,0,0,55,0,5,0,0,0,0,0,0,"SLF","07/01/13 00:00:00","Y",,
322,2012,"05/27/12 00:00:00","Raccoon Island","127","1","1","579","E","GREG",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","07/01/13 00:00:00","Y",,
323,2012,"05/27/12 00:00:00","Raccoon Island","127","1","1","579","E","ROYT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"SLF","07/01/13 00:00:00","Y",,
