AutoID,Year,Date,ColonyName,Latitude,Longitude,DottingAreaNumber,CameraNumber,CardNumber,PhotoNumber,PQ,SpeciesCode,WBN,ChickNestw/outAdult,AbandNest,EmptyNest,PBN,Site,Brood,OtherAdultsInColony,OtherImmInColony,Chicks/Nestlings,RoostingBirds,RoostingAdults,RoostingImmatures,UnknownAge,Dotter,Dotter'sColonyNumber,DateDotted,Notes
1564,2010,"06/26/10 00:00:00","Motiva West 7th","29.8513","-93.9576","3","2","1","0320","E","ROSP",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"PAG","7","05/10/11 00:00:00",
1564,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","35","1","1","0853","E","BRPE",86,1,0,0,0,0,0,28,1,31,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1564,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","22","2","1","0199","P","BLTE",0,0,0,0,0,0,0,131,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00","Noted many BLTE in Area 1, which continued out of photo, and these are the remainder of that group"
1565,2010,"05/18/10 00:00:00","Biloxi North 14","30.0038","-89.2065","3","1","1","0232","G","BRPE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"SLF","14","02/25/11 00:00:00",
1565,2010,"06/24/10 00:00:00","Arcadia Reef B","29.0293","-95.2008","07","2","1","0084","G","UNWA",0,0,1,4,0,0,0,0,0,0,0,0,0,0,"WAW","07","03/22/11 00:00:00",
1565,2010,"06/26/10 00:00:00","Motiva West 7th","29.8513","-93.9576","4","2","1","0321","E","GREG",0,0,0,10,0,0,0,0,19,0,0,0,0,0,"PAG","7","05/10/11 00:00:00",
1565,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","35","1","1","0853","E","SNEG",7,0,0,0,0,0,0,4,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1565,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","23","2","1","0204","P","BRPE",0,0,0,0,0,0,0,134,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00","BRPE classified as ""adult"" for data entry purposes, but could not tell age from photo"
1566,2010,"05/18/10 00:00:00","Biloxi North 14","30.0038","-89.2065","3","1","1","0232","G","AMOY",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"SLF","14","02/25/11 00:00:00",
1566,2010,"06/24/10 00:00:00","Arcadia Reef B","29.0293","-95.2008","07","2","1","0084","G","TRHE",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"WAW","07","03/22/11 00:00:00",
1566,2010,"06/26/10 00:00:00","Motiva West 7th","29.8513","-93.9576","4","2","1","0321","E","ROSP",0,0,0,0,0,0,0,4,0,0,0,0,0,0,"PAG","7","05/10/11 00:00:00",
1566,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","35","1","1","0853","E","TRHE",0,0,0,0,0,4,0,1,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1566,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","23","2","1","0204","P","LAGU",0,0,0,0,0,0,0,59,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00","LAGU classified as ""adult"" for data entry purposes, but could not tell age from photo"
1567,2010,"05/18/10 00:00:00","Biloxi North 14","30.0038","-89.2065","4","1","1","0233","G","LAGU",0,0,0,0,0,16,0,29,0,0,0,0,0,0,"SLF","14","02/25/11 00:00:00",
1567,2010,"06/24/10 00:00:00","Arcadia Reef B","29.0293","-95.2008","07","2","1","0084","G","GREG",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"WAW","07","03/22/11 00:00:00",
1567,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","35","1","1","0853","E","AWPE",0,0,0,0,0,0,0,3,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1567,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","23","2","1","0204","P","ROSA",0,0,0,0,0,0,0,624,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1568,2010,"05/18/10 00:00:00","Biloxi North 14","30.0038","-89.2065","5","1","1","0236","G","LAGU",0,0,0,0,0,9,0,25,0,0,0,0,0,0,"SLF","14","02/25/11 00:00:00",
1568,2010,"06/24/10 00:00:00","Arcadia Reef B","29.0293","-95.2008","07","2","1","0084","G","SDHE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"WAW","07","03/22/11 00:00:00","One SDHE site may be LAGU site, photo not clear enough to differentiate."
1568,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","36","1","1","0858","E","LAGU",0,0,0,0,0,19,0,30,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1568,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","23","2","1","0204","P","BLSK",0,0,0,0,0,0,0,44,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1569,2010,"05/18/10 00:00:00","Biloxi North 14","30.0038","-89.2065","5","1","1","0236","E","BLSK",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"SLF","14","02/25/11 00:00:00",
1569,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","01","1","1","0185","E","GBTE",0,4,0,0,0,22,0,5,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1569,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","36","1","1","0858","E","BRPE",98,0,0,0,0,0,0,20,3,8,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1569,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","23","2","1","0204","P","BLTE",0,0,0,0,0,0,0,5,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1570,2010,"05/18/10 00:00:00","Biloxi North 14","30.0038","-89.2065","6","1","1","0238","G","LAGU",0,0,0,0,0,35,0,9,0,0,0,0,0,0,"SLF","14","02/25/11 00:00:00",
1570,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","01","1","1","0185","E","UNGT",0,2,0,15,0,0,0,0,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1570,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","36","1","1","0858","E","GREG",1,0,0,0,0,0,0,2,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1570,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","24","2","1","0237","P","LAGU",0,0,0,0,0,0,0,4,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00","LAGU classified as ""adult"" for data entry purposes, but could not tell age from photo"
1571,2010,"05/18/10 00:00:00","Biloxi North 22","29.9368","-89.2873","1","1","1","0240","E","FOTE",0,0,0,0,0,9,0,1,0,0,0,0,0,0,"SLF","15","02/25/11 00:00:00",
1571,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","01","1","1","0185","E","LAGU",0,0,0,0,0,7,0,0,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1571,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","36","1","1","0858","E","SNEG",13,0,0,0,0,0,0,4,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1571,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","24","2","1","0237","P","ROSA",0,0,0,0,0,0,0,39,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00","Could have been a few CATE in there, but photo was too far away to tell, likely not many"
1572,2010,"05/18/10 00:00:00","Biloxi North 22","29.9368","-89.2873","1","1","1","0240","E","BRPE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"SLF","15","02/25/11 00:00:00",
1572,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","01","1","1","0185","E","BLSK",0,0,0,0,0,5,0,5,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1572,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","36","1","1","0858","E","REEG",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1572,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","24","2","1","0237","P","BLSK",0,0,0,0,0,0,0,6,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1573,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","1","1","1","0244","E","FOTE",0,0,0,0,0,26,0,0,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1573,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","02","1","1","0165","G","GBTE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1573,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","36","1","1","0858","E","TRHE",0,0,0,0,0,11,0,1,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1573,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","25","2","1","0237","P","BLSK",0,0,0,0,0,8,0,0,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1574,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","2","1","1","0246","E","LAGU",0,0,0,0,0,4,0,0,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1574,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","03","2","1","0098","E","GBTE",0,1,0,0,0,36,0,19,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1574,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","37","1","1","0861","E","LAGU",0,0,0,0,0,35,0,23,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1574,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","25","2","1","0237","P","ROSA",0,0,0,0,0,14,0,0,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1575,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","2","1","1","0246","E","FOTE",0,0,0,0,0,18,0,14,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1575,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","03","2","1","0098","E","UNGT",0,3,0,18,0,0,0,0,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1575,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","37","1","1","0861","E","BRPE",47,0,0,0,1,0,0,15,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1575,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","25","2","1","0237","P","GBTE",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1576,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","3","1","1","0247","E","LAGU",0,0,0,0,0,5,0,7,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1576,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","03","2","1","0098","E","LAGU",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1576,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","37","1","1","0861","E","REEG",0,0,0,0,0,0,0,4,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1576,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","26","2","1","0209","P","BLSK",0,0,0,0,0,0,0,14,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1577,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","3","1","1","0247","E","FOTE",0,0,0,0,0,20,0,6,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1577,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","03","2","1","0098","E","BLSK",0,0,0,0,0,9,0,7,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1577,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","37","1","1","0861","E","SNEG",8,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1577,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","26","2","1","0209","P","LAGU",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1578,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","3","1","1","0247","E","BRPE",0,0,0,0,0,0,0,3,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1578,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","04","1","1","0170","G","GBTE",0,4,0,0,0,6,0,3,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1578,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","37","1","1","0861","E","GREG",3,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1578,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","26","2","1","0209","P","BLTE",0,0,0,0,0,0,0,37,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1579,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","3","1","1","0247","E","ROYT",0,0,0,0,0,0,0,4,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1579,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","04","1","1","0170","G","UNGT",0,0,0,16,0,0,0,0,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1579,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","37","1","1","0861","E","TRHE",0,0,0,0,0,6,0,4,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1579,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","27","2","1","0217","P","BLSK",0,0,0,0,0,0,0,30,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1580,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","4","1","1","0249","E","BLSK",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1580,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","04","1","1","0170","G","LAGU",0,0,0,0,0,1,0,5,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1580,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","38","1","1","0862","E","LAGU",0,0,0,0,0,14,0,14,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1580,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","27","2","1","0217","P","LAGU",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1581,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","4","1","1","0249","E","LAGU",0,0,0,0,0,5,0,3,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1581,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","05","2","1","0103","E","GBTE",0,3,0,0,0,7,0,14,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00","Three bird counts from camera 2 photo 105."
1581,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","38","1","1","0862","E","BRPE",55,0,0,0,0,0,0,16,0,7,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1581,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","27","2","1","0217","P","BLTE",0,0,0,0,0,0,0,6,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1582,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","4","1","1","0249","E","FOTE",0,0,0,0,0,6,0,2,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1582,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","05","2","1","0103","E","UNGT",0,4,0,9,0,0,0,0,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00","Two empty nest counts from camera 2 photo 105."
1582,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","38","1","1","0862","E","SNEG",12,0,0,0,0,0,0,5,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1582,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","27","2","1","0217","P","ROSA",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1583,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","4","1","1","0249","E","BRPE",0,0,0,0,0,0,0,12,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1583,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","05","2","1","0103","E","LAGU",0,0,0,0,0,1,0,4,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1583,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","38","1","1","0862","E","REEG",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1583,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","28","2","1","0222","G","BLSK",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1584,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","4","1","1","0249","E","AMOY",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1584,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","05","2","1","0103","E","BLSK",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1584,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","38","1","1","0862","E","GREG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1584,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","28","2","1","0222","G","ROSA",0,0,0,0,0,0,0,142,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1585,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","5","1","1","0252","E","LAGU",0,0,0,0,0,6,0,4,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1585,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","06","2","1","0101","E","GBTE",0,1,0,0,0,15,0,5,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1585,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","38","1","1","0862","E","TRHE",0,0,0,0,0,2,0,1,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1585,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","28","2","1","0222","G","BRPE",0,0,0,0,0,0,0,3,3,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1586,2010,"05/18/10 00:00:00","Biloxi North 11","30.0324","-89.3141","5","1","1","0252","E","FOTE",0,0,0,0,0,26,0,9,0,0,0,0,0,0,"SLF","16","02/25/11 00:00:00",
1586,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","06","2","1","0101","E","UNGT",0,2,0,12,0,0,0,0,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1586,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","39","1","2","0005","E","LAGU",0,0,0,0,0,41,0,165,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1586,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","28","2","1","0222","G","CATE",0,0,0,0,0,0,0,33,0,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1587,2010,"05/18/10 00:00:00","Biloxi North 10 A","30.0485","-89.3220","1","1","1","0261","E","WHIB",0,0,0,0,0,8,0,12,0,0,0,0,0,0,"SLF","17","02/27/11 00:00:00",
1587,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","06","2","1","0101","E","LAGU",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1587,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","39","1","2","0005","E","BRPE",138,0,0,1,0,0,0,59,12,14,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1587,2010,"06/12/10 00:00:00","Flag Island South","29.6243","-85.1519","28","2","1","0222","G","LAGU",0,0,0,0,0,0,0,1,12,0,0,0,0,0,"KMR","8","03/07/11 00:00:00",
1588,2010,"05/18/10 00:00:00","Biloxi North 10 A","30.0485","-89.3220","1","1","1","0261","E","LAGU",0,0,0,0,0,24,0,4,0,0,0,0,0,0,"SLF","17","02/27/11 00:00:00",
1588,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","06","2","1","0101","E","BLSK",0,0,0,0,0,5,0,1,0,0,0,0,0,0,"WAW","08","03/25/11 00:00:00",
1588,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","39","1","2","0005","E","GREG",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1588,2010,"06/12/10 00:00:00","Saint Vincent Island Roost","29.6773","-85.2214","1","1","1","0497","E","BRPE",0,0,0,0,0,0,0,11,19,0,0,0,0,0,"KMR","9","03/08/11 00:00:00",
1589,2010,"05/18/10 00:00:00","Biloxi North 10 A","30.0485","-89.3220","2","1","1","0276","E","LAGU",0,0,0,0,0,17,0,7,0,0,0,0,0,0,"SLF","17","02/27/11 00:00:00",
1589,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","07","2","1","0094","E","GBTE",0,0,0,0,0,22,0,22,0,0,0,0,0,0,"WAW","08","03/26/11 00:00:00","Seven bird counts from camera 2 photo 096."
1589,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","39","1","2","0005","E","SNEG",11,0,0,0,0,0,0,2,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1589,2010,"06/12/10 00:00:00","Saint Vincent Island Roost","29.6773","-85.2214","1","1","1","0497","E","LAGU",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"KMR","9","03/08/11 00:00:00",
1590,2010,"05/18/10 00:00:00","Biloxi North 10 A","30.0485","-89.3220","3","1","1","0265","G","WHIB",0,0,0,0,0,1,0,2,0,0,0,0,0,0,"SLF","17","02/27/11 00:00:00",
1590,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","07","2","1","0094","E","UNGT",0,1,0,11,0,0,0,0,0,0,0,0,0,0,"WAW","08","03/26/11 00:00:00",
1590,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","39","1","2","0005","E","REEG",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1590,2010,"06/12/10 00:00:00","Saint Vincent Island Roost","29.6773","-85.2214","2","1","1","0500","E","BRPE",0,0,0,0,0,0,0,22,32,0,0,0,0,0,"KMR","9","03/08/11 00:00:00",
1591,2010,"05/18/10 00:00:00","Biloxi North 10 A","30.0485","-89.3220","3","1","1","0265","G","LAGU",0,0,0,0,0,15,0,6,0,0,0,0,0,0,"SLF","17","02/27/11 00:00:00",
1591,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","07","2","1","0094","E","LAGU",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"WAW","08","03/26/11 00:00:00",
1591,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","39","1","2","0005","E","TRHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1591,2010,"06/12/10 00:00:00","Saint Vincent Island Roost","29.6773","-85.2214","3","1","1","0502","E","BRPE",0,0,0,0,0,0,0,24,31,0,0,0,0,0,"KMR","9","03/08/11 00:00:00",
1592,2010,"05/18/10 00:00:00","Biloxi North 10 A","30.0485","-89.3220","3","1","1","0265","G","SNEG",0,0,0,0,0,34,0,3,0,0,0,0,0,0,"SLF","17","02/27/11 00:00:00",
1592,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","08","2","1","0092","E","GBTE",0,0,0,0,0,10,0,8,0,0,0,0,0,0,"WAW","08","03/26/11 00:00:00","Six bird counts from camera 2 photo 091."
1592,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","39","1","2","0005","E","AWPE",0,0,0,0,0,0,0,8,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1592,2010,"06/12/10 00:00:00","Saint Vincent Island Roost","29.6773","-85.2214","3","1","1","0502","E","LAGU",0,0,0,0,0,0,0,6,4,0,0,0,0,0,"KMR","9","03/08/11 00:00:00",
1593,2010,"05/18/10 00:00:00","Biloxi North 10 A","30.0485","-89.3220","3","1","1","0265","G","TRHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","17","02/27/11 00:00:00",
1593,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","08","2","1","0092","E","UNGT",0,0,0,11,0,0,0,0,0,0,0,0,0,0,"WAW","08","03/26/11 00:00:00","Two empty nest counts from camera 2 photo 091."
1593,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","40","1","2","0010","E","LAGU",0,0,0,0,0,57,0,26,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1593,2010,"06/12/10 00:00:00","Saint Vincent Island Roost","29.6773","-85.2214","4","1","1","0505","E","BRPE",0,0,0,0,0,0,0,15,65,0,0,0,0,0,"KMR","9","03/08/11 00:00:00",
1594,2010,"05/18/10 00:00:00","Biloxi North 10 A","30.0485","-89.3220","3","1","1","0265","G","REEG",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"SLF","17","02/27/11 00:00:00","4 eggs"
1594,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","08","2","1","0092","E","LAGU",0,0,0,0,0,0,0,9,0,0,0,0,0,0,"WAW","08","03/26/11 00:00:00","Three bird counts from camera 2 photo 091."
1594,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","40","1","2","0010","E","BRPE",41,0,0,0,4,0,0,10,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1594,2010,"06/12/10 00:00:00","Saint Vincent Island Roost","29.6773","-85.2214","4","1","1","0505","E","LAGU",0,0,0,0,0,0,0,1,1,0,0,0,0,0,"KMR","9","03/08/11 00:00:00",
1595,2010,"05/18/10 00:00:00","Biloxi North 10 A","30.0485","-89.3220","4","1","1","0270","G","WHIB",0,0,0,0,0,0,0,4,0,0,0,0,0,0,"SLF","17","02/27/11 00:00:00",
1595,2010,"06/24/10 00:00:00","Wolf Lake Skimmer Area","29.0337","-95.2409","08","2","1","0092","E","BLSK",0,0,0,0,0,3,0,1,0,0,0,0,0,0,"WAW","08","03/26/11 00:00:00","One site count from camera 2 photo 091."
1595,2010,"05/08/10 00:00:00","Queen Bess Island","29.3043","-89.9592","40","1","2","0010","E","TRHE",0,0,0,0,0,9,0,2,0,0,0,0,0,0,"MWP","13","03/03/11 00:00:00",
1595,2010,"06/12/10 00:00:00","Saint Vincent Island Roost","29.6773","-85.2214","5","1","1","0506","E","BRPE",0,0,0,0,0,0,0,17,31,0,0,0,0,0,"KMR","9","03/08/11 00:00:00",
